,date,z_minus_3,z_minus_2,z_minus_1,z_0,z_1,z_2,z_3,Y,,,,,,,,,,,,,,,,
353,5/1/59,0.011625449,0.011623544,0.011605788,0.011498874,0.011407665,0.011856854,0.012535103,0.021431,0.000249145,0.000249104,0.000248724,0.000246432,0.000244478,0.000254104,0.00026864,0.00027337,,,,,,,,
354,6/1/59,0.027788773,0.027786039,0.027758978,0.027506089,0.02551578,0.018094895,0.013363878,-0.003225,-8.96188E-05,-8.961E-05,-8.95227E-05,-8.87071E-05,-8.22884E-05,-5.8356E-05,-4.30985E-05,-4.06518E-05,,,,,,,,
355,7/1/59,0.010257936,0.010258033,0.010259019,0.010269564,0.010375323,0.011113991,0.012034399,0.032004,0.000328295,0.000328298,0.00032833,0.000328667,0.000332052,0.000355692,0.000385149,0.000393194,,,,,,,,
356,8/1/59,0.021167878,0.02116614,0.021148915,0.020988093,0.019783021,0.015537043,0.012963852,-0.012976,-0.000274674,-0.000274652,-0.000274428,-0.000272341,-0.000256704,-0.000201609,-0.000168219,-0.000163153,,,,,,,,
357,9/1/59,0.019111703,0.019109721,0.019089881,0.018894412,0.017383937,0.01359597,0.012465294,-0.046282,-0.000884528,-0.000884436,-0.000883518,-0.000874471,-0.000804563,-0.000629249,-0.000576919,-0.000574884,,,,,,,,
358,10/1/59,0.002607617,0.002609414,0.002626964,0.002781378,0.003939763,0.008203745,0.011474964,0.009574,2.49653E-05,2.49825E-05,2.51506E-05,2.66289E-05,3.77193E-05,7.85427E-05,0.000109861,0.000116508,,,,,,,,
359,11/1/59,0.009151053,0.009151643,0.009157505,0.00921304,0.009605087,0.010868094,0.011948927,0.015886,0.000145374,0.000145383,0.000145476,0.000146358,0.000152586,0.000172651,0.000189821,0.000193976,,,,,,,,
360,12/1/59,0.010477941,0.010478189,0.010480662,0.010504376,0.010681644,0.011345179,0.0120231,0.026227,0.000274805,0.000274811,0.000274876,0.000275498,0.000280147,0.00029755,0.00031533,0.000320078,,,,,,,,
361,1/1/60,0.009961951,0.00996237,0.009966538,0.010006172,0.010283883,0.011136492,0.011902326,-0.073233,-0.000729544,-0.000729574,-0.000729879,-0.000732782,-0.00075312,-0.000815559,-0.000871643,-0.00088628,,,,,,,,
362,2/1/60,0.009074622,0.009074942,0.009078135,0.009109051,0.009355427,0.010367285,0.011375573,0.011022,0.00010002,0.000100024,0.000100059,0.0001004,0.000103116,0.000114268,0.000125382,0.000128196,,,,,,,,
363,3/1/60,0.010950439,0.010950527,0.010951393,0.010958912,0.01097927,0.010967826,0.011200993,-0.016066,-0.00017593,-0.000175931,-0.000175945,-0.000176066,-0.000176393,-0.000176209,-0.000179955,-0.000181663,,,,,,,,
364,4/1/60,0.008402293,0.008402749,0.008407294,0.008451209,0.008793584,0.010064946,0.011182517,-0.018013,-0.000151351,-0.000151359,-0.000151441,-0.000152232,-0.000158399,-0.0001813,-0.000201431,-0.000206262,,,,,,,,
365,5/1/60,0.008538258,0.008538551,0.008541472,0.008569668,0.008789636,0.00968116,0.010607975,0.030813,0.000263089,0.000263098,0.000263188,0.000264057,0.000270835,0.000298306,0.000326864,0.000334303,,,,,,,,
366,6/1/60,0.008275096,0.008275417,0.008278624,0.008310002,0.008571422,0.00964228,0.010658151,0.019402,0.000160553,0.00016056,0.000160622,0.000161231,0.000166303,0.00018708,0.000206789,0.000211694,,,,,,,,
367,7/1/60,0.009921313,0.009921454,0.009922855,0.009936147,0.010028393,0.010379754,0.010857158,-0.024248,-0.000240572,-0.000240575,-0.000240609,-0.000240932,-0.000243168,-0.000251688,-0.000263264,-0.000266888,,,,,,,,
368,8/1/60,0.00806373,0.008064165,0.008068501,0.008110449,0.008438237,0.0096497,0.010731441,0.029767,0.000240033,0.000240046,0.000240175,0.000241424,0.000251181,0.000287243,0.000319443,0.000327235,,,,,,,,
369,9/1/60,0.009001183,0.00900142,0.009003778,0.009026442,0.009197319,0.009866725,0.010619206,-0.060313,-0.000542888,-0.000542903,-0.000543045,-0.000544412,-0.000554718,-0.000595092,-0.000640476,-0.000653054,,,,,,,,
370,10/1/60,0.009064637,0.009064787,0.009066285,0.009080573,0.009183167,0.009572492,0.010080203,-0.003279,-2.97229E-05,-2.97234E-05,-2.97283E-05,-2.97752E-05,-3.01116E-05,-3.13882E-05,-3.3053E-05,-3.35664E-05,,,,,,,,
371,11/1/60,0.007854696,0.007854928,0.007857243,0.007880049,0.008078853,0.00895164,0.00982293,0.044781,0.000351741,0.000351752,0.000351855,0.000352876,0.000361779,0.000400863,0.000439881,0.000450006,,,,,,,,
372,12/1/60,0.010520148,0.010519947,0.010517943,0.010498436,0.010343772,0.009938027,0.009972988,0.047239,0.000496961,0.000496952,0.000496857,0.000495936,0.000488629,0.000469462,0.000471114,0.000474714,,,,,,,,
373,1/1/61,0.008583714,0.008583978,0.00858661,0.00861185,0.008797843,0.009433006,0.010072823,0.06242,0.000535795,0.000535812,0.000535976,0.000537552,0.000549161,0.000588808,0.000628746,0.000639896,,,,,,,,
374,2/1/61,-0.002600112,-0.00259836,-0.002580867,-0.002409071,-0.000941565,0.004912766,0.009328962,0.031438,-8.17423E-05,-8.16872E-05,-8.11373E-05,-7.57364E-05,-2.96009E-05,0.000154448,0.000293284,0.000321101,,,,,,,,
375,3/1/61,0.005475517,0.005476195,0.005482964,0.005549691,0.006130625,0.008492401,0.01035222,0.027345,0.000149728,0.000149747,0.000149932,0.000151756,0.000167642,0.000232225,0.000283081,0.000294018,,,,,,,,
376,4/1/61,0.012741466,0.012741195,0.012738475,0.012711147,0.012447797,0.011314146,0.010689953,0.002837,3.61475E-05,3.61468E-05,3.61391E-05,3.60615E-05,3.53144E-05,3.20982E-05,3.03274E-05,3.01654E-05,,,,,,,,
377,5/1/61,0.008541422,0.008541613,0.008543529,0.008562512,0.008733027,0.009496897,0.010253281,0.021753,0.000185802,0.000185806,0.000185847,0.00018626,0.00018997,0.000206586,0.00022304,0.000227356,,,,,,,,
378,6/1/61,0.001924919,0.001926257,0.001939614,0.002070389,0.003159589,0.007114394,0.009860186,-0.028673,-5.51932E-05,-5.52316E-05,-5.56146E-05,-5.93642E-05,-9.05949E-05,-0.000203991,-0.000282721,-0.000298609,,,,,,,,
379,7/1/61,0.006776393,0.00677664,0.006779098,0.006803297,0.007022125,0.008343143,0.010018973,0.031995,0.000216811,0.000216819,0.000216897,0.000217671,0.000224673,0.000266939,0.000320557,0.000334434,,,,,,,,
380,8/1/61,0.008944786,0.008944967,0.008946773,0.00896447,0.009115564,0.009805156,0.010572947,0.02333,0.000208682,0.000208686,0.000208728,0.000209141,0.000212666,0.000228754,0.000246667,0.000251592,,,,,,,,
381,9/1/61,0.002987798,0.002988645,0.002997101,0.003080496,0.003815792,0.0072061,0.010518498,-0.020374,-6.08734E-05,-6.08907E-05,-6.10629E-05,-6.2762E-05,-7.77429E-05,-0.000146817,-0.000214304,-0.000230183,,,,,,,,
382,10/1/61,0.010942946,0.010943016,0.010943707,0.010950227,0.010994366,0.011208413,0.011621697,0.026275,0.000287526,0.000287528,0.000287546,0.000287717,0.000288877,0.000294501,0.00030536,0.000309119,,,,,,,,
383,11/1/61,0.008956496,0.008956628,0.008957938,0.008970698,0.009083829,0.009976393,0.011497222,0.043726,0.000391632,0.000391638,0.000391695,0.000392253,0.0003972,0.000436228,0.000502728,0.000522251,,,,,,,,
384,12/1/61,-0.002670385,-0.002669465,-0.002660266,-0.002568333,-0.001665365,0.003917674,0.010546527,0.002796,-7.4664E-06,-7.46382E-06,-7.4381E-06,-7.18106E-06,-4.65636E-06,1.09538E-05,2.94881E-05,3.41375E-05,,,,,,,,
385,1/1/62,-0.002552014,-0.002549995,-0.002529844,-0.002332125,-0.000665536,0.005718109,0.010833254,-0.039756,0.000101458,0.000101378,0.000100576,9.2716E-05,2.64591E-05,-0.000227329,-0.000430687,-0.000475741,,,,,,,,
386,2/1/62,0.008066052,0.008066188,0.008067561,0.008081578,0.008236116,0.009420861,0.01114182,0.018592,0.000149964,0.000149967,0.000149992,0.000150253,0.000153126,0.000175153,0.000207149,0.000216132,,,,,,,,
387,3/1/62,0.007956656,0.007957337,0.007964134,0.008030747,0.008585571,0.010448615,0.011550844,-0.005842,-4.64828E-05,-4.64868E-05,-4.65265E-05,-4.69156E-05,-5.01569E-05,-6.10408E-05,-6.748E-05,-6.87961E-05,,,,,,,,
388,4/1/62,0.014657967,0.014657501,0.014652853,0.014607262,0.014221549,0.012778682,0.011935176,-0.063943,-0.000937274,-0.000937245,-0.000936947,-0.000934032,-0.000909369,-0.000817107,-0.000763171,-0.000756364,,,,,,,,
389,5/1/62,0.011866143,0.011866081,0.011865453,0.011859145,0.011799439,0.011597476,0.011637105,-0.082247,-0.000975955,-0.00097595,-0.000975898,-0.000975379,-0.000970468,-0.000953858,-0.000957117,-0.000961872,,,,,,,,
390,6/1/62,0.010535543,0.010535681,0.010537052,0.010549964,0.010633186,0.010863567,0.011149085,-0.082669,-0.000870963,-0.000870974,-0.000871088,-0.000872155,-0.000879035,-0.00089808,-0.000921684,-0.000929626,,,,,,,,
391,7/1/62,0.008605974,0.008606251,0.008609008,0.008635665,0.008843668,0.009618857,0.010314828,0.062503,0.000537899,0.000537917,0.000538089,0.000539755,0.000552756,0.000601207,0.000644708,0.000655507,,,,,,,,
392,8/1/62,0.009917482,0.009917555,0.009918282,0.009925272,0.009978141,0.010194299,0.010509252,0.019369,0.000192092,0.000192093,0.000192107,0.000192243,0.000193267,0.000197453,0.000203554,0.000205634,,,,,,,,
393,9/1/62,0.008235632,0.008235979,0.00823945,0.008273399,0.008556607,0.009677738,0.010630948,-0.050916,-0.000419325,-0.000419343,-0.00041952,-0.000421248,-0.000435668,-0.000492752,-0.000541285,-0.000552649,,,,,,,,
394,10/1/62,0.004252546,0.004253369,0.004261588,0.004342555,0.005046315,0.007924405,0.010162714,0.005813,2.472E-05,2.47248E-05,2.47726E-05,2.52433E-05,2.93342E-05,4.60646E-05,5.90759E-05,6.17908E-05,,,,,,,,
395,11/1/62,0.002281257,0.002282346,0.002293212,0.002399514,0.003291923,0.006943365,0.009925459,0.106268,0.000242425,0.00024254,0.000243695,0.000254992,0.000349826,0.000737858,0.001054759,0.001121241,,,,,,,,
396,12/1/62,0.011005461,0.011005573,0.011006675,0.01101682,0.011068538,0.011094743,0.01118667,0.013234,0.000145646,0.000145648,0.000145662,0.000145797,0.000146481,0.000146828,0.000148044,0.000148786,,,,,,,,
397,1/1/63,0.031243499,0.031240434,0.031209834,0.03090878,0.028325629,0.018552966,0.012230981,0.047867,0.001495533,0.001495386,0.001493921,0.001479511,0.001355863,0.000888075,0.00058546,0.000533702,,,,,,,,
398,2/1/63,0.017621527,0.017621269,0.017618677,0.01759222,0.017290979,0.014875624,0.012178128,-0.026489,-0.000466777,-0.00046677,-0.000466701,-0.000466,-0.000458021,-0.00039404,-0.000322586,-0.000308045,,,,,,,,
399,3/1/63,0.0171688,0.017168561,0.017166166,0.017141426,0.016851768,0.014651226,0.012214792,0.034281,0.000588564,0.000588555,0.000588473,0.000587625,0.000577695,0.000502259,0.000418735,0.000401411,,,,,,,,
400,4/1/63,0.005494275,0.005496271,0.00551618,0.005710287,0.007253072,0.011133863,0.011587282,0.04657,0.000255868,0.000255961,0.000256889,0.000265928,0.000337776,0.000518504,0.00053962,0.00053334,,,,,,,,
401,5/1/63,0.021170462,0.02116987,0.02116394,0.021104238,0.020503789,0.016854928,0.012569524,0.017274,0.000365699,0.000365688,0.000365586,0.000364555,0.000354182,0.000291152,0.000217126,0.000199417,,,,,,,,
402,6/1/63,0.018066467,0.018067418,0.018076895,0.018167791,0.018770446,0.017795515,0.012734072,-0.020905,-0.000377679,-0.000377699,-0.000377897,-0.000379798,-0.000392396,-0.000372015,-0.000266206,-0.000233677,,,,,,,,
403,7/1/63,0.016131403,0.016129852,0.016114402,0.01596573,0.014903632,0.012754379,0.011400031,-0.004521,-7.29301E-05,-7.29231E-05,-7.28532E-05,-7.21811E-05,-6.73793E-05,-5.76625E-05,-5.15395E-05,-4.98409E-05,,,,,,,,
404,8/1/63,0.018923114,0.018922096,0.018911915,0.018810517,0.017881338,0.014289797,0.011816509,0.050966,0.000964435,0.000964384,0.000963865,0.000958697,0.00091134,0.000728294,0.00060224,0.000575619,,,,,,,,
405,9/1/63,0.000752117,0.000753939,0.000772139,0.000951898,0.002527943,0.008356744,0.011230091,-0.013102,-9.85423E-06,-9.87811E-06,-1.01166E-05,-1.24718E-05,-3.31211E-05,-0.00010949,-0.000147137,-0.00015062,,,,,,,,
406,10/1/63,0.02783629,0.027832352,0.027793127,0.027415251,0.024643488,0.017366731,0.012619624,0.031925,0.000888674,0.000888548,0.000887296,0.000875232,0.000786743,0.000554433,0.000402881,0.000369548,,,,,,,,
407,11/1/63,0.005308306,0.005308446,0.005309868,0.005325916,0.00560051,0.008239062,0.010879129,-0.007187,-3.81508E-05,-3.81518E-05,-3.8162E-05,-3.82774E-05,-4.02509E-05,-5.92141E-05,-7.81883E-05,-8.16873E-05,,,,,,,,
408,12/1/63,0.023909107,0.023908049,0.023897475,0.023791639,0.022771537,0.017643921,0.012932358,0.023165,0.000553854,0.00055383,0.000553585,0.000551133,0.000527503,0.000408721,0.000299578,0.000275074,,,,,,,,
409,1/1/64,0.025819244,0.025815809,0.025781579,0.025450247,0.022938458,0.0163081,0.012612621,0.024391,0.000629757,0.000629673,0.000628838,0.000620757,0.000559492,0.000397771,0.000307634,0.000287954,,,,,,,,
410,2/1/64,-0.009803219,-0.009800024,-0.009768136,-0.00945554,-0.006836261,0.003079189,0.010496681,0.014415,-0.000141313,-0.000141267,-0.000140808,-0.000136302,-9.85447E-05,4.43865E-05,0.00015131,0.000171999,,,,,,,,
411,3/1/64,0.005705153,0.005704261,0.005695395,0.00561209,0.005167789,0.007007298,0.01118187,0.014132,8.06252E-05,8.06126E-05,8.04873E-05,7.93101E-05,7.30312E-05,9.90271E-05,0.000158022,0.000172309,,,,,,,,
412,4/1/64,0.014360651,0.014361867,0.014373943,0.014486973,0.015122537,0.014719802,0.012669716,0.003292,4.72753E-05,4.72793E-05,4.7319E-05,4.76911E-05,4.97834E-05,4.84576E-05,4.17087E-05,3.9794E-05,,,,,,,,
413,5/1/64,0.011643846,0.01164625,0.0116702,0.01190035,0.013512296,0.015492302,0.013185858,0.014215,0.000165517,0.000165551,0.000165892,0.000169163,0.000192077,0.000220223,0.000187437,0.000173639,,,,,,,,
414,6/1/64,0.009124582,0.009124011,0.009118398,0.00907144,0.009131302,0.011923096,0.012762136,0.015084,0.000137635,0.000137627,0.000137542,0.000136834,0.000137737,0.000179848,0.000192504,0.000187995,,,,,,,,
415,7/1/64,0.021235459,0.021232113,0.021199063,0.020902792,0.019238465,0.015914837,0.013351234,0.01591,0.000337856,0.000337803,0.000337277,0.000332563,0.000306084,0.000253205,0.000212418,0.000199557,,,,,,,,
416,8/1/64,0.009642995,0.009640238,0.009613633,0.009423439,0.009378963,0.010826669,0.012114376,-0.014421,-0.000139062,-0.000139022,-0.000138638,-0.000135895,-0.000135254,-0.000156131,-0.000174701,-0.000177201,,,,,,,,
417,9/1/64,0.018829086,0.018831086,0.01884987,0.018945091,0.017967581,0.014364243,0.012529515,0.027599,0.000519664,0.000519719,0.000520238,0.000522866,0.000495887,0.000396439,0.000345802,0.000333714,,,,,,,,
418,10/1/64,0.014370819,0.014366355,0.014322972,0.013987598,0.013140006,0.012723402,0.012393437,0.005845,8.39974E-05,8.39713E-05,8.37178E-05,8.17575E-05,7.68033E-05,7.43683E-05,7.24396E-05,7.07101E-05,,,,,,,,
419,11/1/64,0.019089949,0.019082051,0.019004881,0.018374934,0.016034973,0.013681898,0.012510922,-0.001302,-2.48551E-05,-2.48448E-05,-2.47444E-05,-2.39242E-05,-2.08775E-05,-1.78138E-05,-1.62892E-05,-1.55844E-05,,,,,,,,
420,12/1/64,-0.002271051,-0.002240537,-0.001942753,0.000459617,0.008389916,0.012799614,0.012199653,0.002128,-4.8328E-06,-4.76786E-06,-4.13418E-06,9.78065E-07,1.78537E-05,2.72376E-05,2.59609E-05,2.52201E-05,,,,,,,,
421,1/1/65,0.00547715,0.005483034,0.005541186,0.006058844,0.008158991,0.00933003,0.011022749,0.031991,0.000175219,0.000175408,0.000177268,0.000193828,0.000261014,0.000298477,0.000352629,0.00037062,,,,,,,,
422,2/1/65,0.012265622,0.012257191,0.012176903,0.011660049,0.011265249,0.010504935,0.011280403,0.000746,9.15015E-06,9.14386E-06,9.08397E-06,8.6984E-06,8.40388E-06,7.83668E-06,8.41518E-06,8.69717E-06,,,,,,,,
423,3/1/65,0.001206734,0.001226823,0.001423056,0.003023974,0.008733741,0.012354729,0.011786664,-0.015813,-1.90821E-05,-1.93997E-05,-2.25028E-05,-4.78181E-05,-0.000138107,-0.000195365,-0.000186383,-0.000182777,,,,,,,,
424,4/1/65,0.002016215,0.002010677,0.001957453,0.001586757,0.001696991,0.007265303,0.010816011,0.032512,6.55512E-05,6.53711E-05,6.36407E-05,5.15886E-05,5.51726E-05,0.00023621,0.00035165,0.000371641,,,,,,,,
425,5/1/65,-0.002827881,-0.002821994,-0.002764581,-0.00229293,0.000305902,0.006896591,0.010613183,-0.006222,1.75951E-05,1.75584E-05,1.72012E-05,1.42666E-05,-1.90332E-06,-4.29106E-05,-6.60352E-05,-7.06917E-05,,,,,,,,
426,6/1/65,-0.011038251,-0.011030963,-0.01095847,-0.010268196,-0.005325041,0.006040202,0.010390826,-0.05038,0.000556107,0.00055574,0.000552088,0.000517312,0.000268276,-0.000304305,-0.00052349,-0.000557807,,,,,,,,
427,7/1/65,0.026079947,0.02607033,0.025975626,0.025146939,0.020927751,0.013638908,0.011343249,0.011386,0.000296946,0.000296837,0.000295758,0.000286323,0.000238283,0.000155293,0.000129154,0.000126372,,,,,,,,
428,8/1/65,-0.029951058,-0.029930159,-0.029723498,-0.027863386,-0.01840003,-0.002256784,0.008361614,0.02426,-0.000726613,-0.000726106,-0.000721092,-0.000675966,-0.000446385,-5.47496E-05,0.000202853,0.00026864,,,,,,,,
429,9/1/65,0.025850922,0.025830488,0.025628514,0.023819199,0.015072926,0.006876142,0.009446478,0.030266,0.000782404,0.000781786,0.000775673,0.000720912,0.000456197,0.000208113,0.000285907,0.000331313,,,,,,,,
430,10/1/65,0.024243932,0.024250853,0.024317661,0.024790476,0.023839251,0.013973652,0.010646989,0.025712,0.00062336,0.000623538,0.000625256,0.000637413,0.000612955,0.000359291,0.000273755,0.000277433,,,,,,,,
431,11/1/65,0.005176434,0.005176581,0.005178199,0.005203422,0.005490313,0.007039753,0.009822146,-0.007321,-3.78967E-05,-3.78978E-05,-3.79096E-05,-3.80943E-05,-4.01946E-05,-5.1538E-05,-7.19079E-05,-7.98816E-05,,,,,,,,
432,12/1/65,0.004180162,0.004178508,0.004164321,0.004183965,0.006204308,0.009636487,0.01042002,0.007049,2.9466E-05,2.94543E-05,2.93543E-05,2.94928E-05,4.37342E-05,6.79276E-05,7.34507E-05,7.57917E-05,,,,,,,,
433,1/1/66,0.00743439,0.007436316,0.007455494,0.007634599,0.008514165,0.009785023,0.01037419,0.001905,1.41625E-05,1.41662E-05,1.42027E-05,1.45439E-05,1.62195E-05,1.86405E-05,1.97628E-05,1.99825E-05,,,,,,,,
434,2/1/66,0.011912859,0.011911451,0.011897762,0.01179071,0.011402161,0.010658833,0.010238277,-0.01625,-0.000193584,-0.000193561,-0.000193339,-0.000191599,-0.000185285,-0.000173206,-0.000166372,-0.000164866,,,,,,,,
435,3/1/66,0.009653276,0.009653133,0.009651796,0.009645427,0.009688552,0.009886675,0.009986575,-0.026841,-0.000259104,-0.0002591,-0.000259064,-0.000258893,-0.00026005,-0.000265368,-0.00026805,-0.000267875,,,,,,,,
436,4/1/66,0.009570157,0.009570192,0.009570586,0.009577672,0.009653577,0.009841394,0.009937824,0.018758,0.000179517,0.000179518,0.000179525,0.000179658,0.000181082,0.000184605,0.000186414,0.000186345,,,,,,,,
437,5/1/66,0.00811285,0.008112449,0.00810878,0.008096832,0.008350166,0.009186346,0.00968237,-0.05324,-0.000431928,-0.000431907,-0.000431711,-0.000431075,-0.000444563,-0.000489081,-0.000515489,-0.000520304,,,,,,,,
438,6/1/66,0.009295901,0.009295502,0.009291507,0.00925194,0.009042279,0.009205028,0.009578966,-0.01818,-0.000168999,-0.000168992,-0.00016892,-0.0001682,-0.000164389,-0.000167347,-0.000174146,-0.000175441,,,,,,,,
439,7/1/66,2.55E-06,1.08E-06,-1.31E-05,-0.000113528,0.00015257,0.004723431,0.008871205,-0.015629,-3.9784E-08,-1.68891E-08,2.04131E-07,1.77433E-06,-2.38452E-06,-7.38225E-05,-0.000138648,-0.000151593,,,,,,,,
440,8/1/66,0.005147672,0.005147846,0.005149624,0.005169902,0.005428542,0.007081076,0.008836535,-0.07575,-0.000389936,-0.000389949,-0.000390084,-0.00039162,-0.000411212,-0.000536391,-0.000669368,-0.000698855,,,,,,,,
441,9/1/66,0.007534495,0.007534696,0.007536724,0.007557265,0.007699063,0.008100874,0.008446247,-0.010244,-7.71834E-05,-7.71854E-05,-7.72062E-05,-7.74166E-05,-7.88692E-05,-8.29854E-05,-8.65234E-05,-8.74141E-05,,,,,,,,
442,10/1/66,0.007873432,0.007873203,0.007871032,0.007857744,0.007877926,0.008131259,0.008394998,0.043833,0.000345116,0.000345106,0.000345011,0.000344428,0.000345313,0.000356417,0.000367978,0.000371135,,,,,,,,
443,11/1/66,0.008464555,0.00846445,0.008463458,0.008457763,0.008468415,0.008592568,0.008749982,0.007223,6.11395E-05,6.11387E-05,6.11316E-05,6.10904E-05,6.11674E-05,6.20641E-05,6.32011E-05,6.3515E-05,,,,,,,,
444,12/1/66,0.007713393,0.007713317,0.007712632,0.007711059,0.007793058,0.008274477,0.008686005,-0.003674,-2.8339E-05,-2.83387E-05,-2.83362E-05,-2.83304E-05,-2.86317E-05,-3.04004E-05,-3.19124E-05,-3.22445E-05,,,,,,,,
445,1/1/67,0.012787012,0.012786071,0.012776778,0.012692666,0.012111152,0.010073466,0.008750479,0.074915,0.000957939,0.000957869,0.000957172,0.000950871,0.000907307,0.000754654,0.000655542,0.000639052,,,,,,,,
446,2/1/67,0.008367598,0.008367437,0.008365917,0.008357386,0.008393734,0.008630768,0.008814517,0.003914,3.27508E-05,3.27501E-05,3.27442E-05,3.27108E-05,3.28531E-05,3.37808E-05,3.45E-05,3.46631E-05,,,,,,,,
447,3/1/67,0.008626842,0.008626628,0.008624575,0.008610164,0.008598608,0.008778236,0.008980605,0.037237,0.000321238,0.00032123,0.000321153,0.000320617,0.000320186,0.000326875,0.000334411,0.000336057,,,,,,,,
448,4/1/67,0.008731531,0.008731318,0.008729256,0.008714198,0.008683877,0.008772832,0.008909718,0.040171,0.000350754,0.000350746,0.000350663,0.000350058,0.00034884,0.000352413,0.000357912,0.000359307,,,,,,,,
449,5/1/67,0.009248885,0.009248822,0.009248272,0.009247731,0.009292259,0.009381279,0.009409686,-0.05011,-0.000463462,-0.000463458,-0.000463431,-0.000463404,-0.000465635,-0.000470096,-0.000471519,-0.000471254,,,,,,,,
450,6/1/67,0.008318264,0.008318322,0.008318931,0.008326575,0.008399261,0.008671004,0.008897734,0.016619,0.000138241,0.000138242,0.000138252,0.000138379,0.000139587,0.000144103,0.000147871,0.000148674,,,,,,,,
451,7/1/67,0.007674543,0.007674764,0.00767697,0.007698379,0.007854285,0.008352215,0.008706473,0.043354,0.000332722,0.000332732,0.000332827,0.000333756,0.000340515,0.000362102,0.00037746,0.000380689,,,,,,,,
452,8/1/67,0.014869061,0.014866873,0.014845008,0.01463181,0.013199443,0.010246664,0.009084375,-0.009924,-0.000147561,-0.000147539,-0.000147322,-0.000145206,-0.000130991,-0.000101688,-9.01533E-05,-8.85605E-05,,,,,,,,
453,9/1/67,0.006971183,0.006970934,0.006968561,0.006953098,0.006963277,0.007636559,0.008654946,0.030615,0.000213423,0.000213415,0.000213342,0.000212869,0.000213181,0.000233793,0.000264971,0.000272736,,,,,,,,
454,10/1/67,0.009243595,0.009243844,0.009246375,0.009273677,0.009388067,0.009024042,0.009084592,-0.031348,-0.000289768,-0.000289776,-0.000289855,-0.000290711,-0.000294297,-0.000282886,-0.000284784,-0.000288026,,,,,,,,
455,11/1/67,0.008728004,0.008727864,0.008726542,0.008718259,0.008718517,0.008837784,0.008989398,0.002835,2.47439E-05,2.47435E-05,2.47397E-05,2.47163E-05,2.4717E-05,2.50551E-05,2.54849E-05,2.55714E-05,,,,,,,,
456,12/1/67,0.008501918,0.008501886,0.00850161,0.008501598,0.008532279,0.008610119,0.008678326,0.023779,0.000202167,0.000202166,0.00020216,0.00020216,0.000202889,0.00020474,0.000206362,0.000206881,,,,,,,,
457,1/1/68,0.009643768,0.009643524,0.009641143,0.00962123,0.009494188,0.008996106,0.008675843,-0.045875,-0.000442408,-0.000442397,-0.000442287,-0.000441374,-0.000435546,-0.000412696,-0.000398004,-0.000395849,,,,,,,,
458,2/1/68,0.008087133,0.008087145,0.008087303,0.008091745,0.008141374,0.008243698,0.008371437,-0.0308,-0.000249084,-0.000249084,-0.000249089,-0.000249226,-0.000250754,-0.000253906,-0.00025784,-0.000259255,,,,,,,,
459,3/1/68,0.001461203,0.001461385,0.001463133,0.001474892,0.001473009,0.003179026,0.007197661,0.005896,8.61525E-06,8.61633E-06,8.62664E-06,8.69596E-06,8.68486E-06,1.87435E-05,4.24374E-05,4.89128E-05,,,,,,,,
460,4/1/68,0.013255493,0.013254723,0.013247075,0.01317446,0.012584485,0.010279804,0.0087279,0.079792,0.001057682,0.001057621,0.001057011,0.001051217,0.001004141,0.000820246,0.000696417,0.00067524,,,,,,,,
461,5/1/68,0.008888709,0.008888587,0.008887429,0.008879963,0.008879754,0.008971963,0.009048924,0.011874,0.000105545,0.000105543,0.000105529,0.000105441,0.000105438,0.000106533,0.000107447,0.000107522,,,,,,,,
462,6/1/68,0.004875694,0.00487361,0.004853331,0.004695026,0.00445683,0.006495646,0.008633069,0.005616,2.73819E-05,2.73702E-05,2.72563E-05,2.63673E-05,2.50296E-05,3.64795E-05,4.84833E-05,5.10471E-05,,,,,,,,
463,7/1/68,0.008352562,0.00835235,0.008350321,0.008336698,0.008357708,0.008776361,0.009149329,-0.022244,-0.000185794,-0.00018579,-0.000185745,-0.000185442,-0.000185909,-0.000195221,-0.000203518,-0.000204868,,,,,,,,
464,8/1/68,0.000583653,0.000584694,0.000595137,0.000701602,0.001677033,0.005608256,0.008427769,0.012215,7.12933E-06,7.14204E-06,7.2696E-06,8.57007E-06,2.0485E-05,6.85048E-05,0.000102945,0.000109307,,,,,,,,
465,9/1/68,0.007384616,0.007384634,0.007384914,0.007394584,0.007594792,0.00850579,0.009182772,0.035051,0.000258838,0.000258839,0.000258849,0.000259188,0.000266205,0.000298136,0.000321865,0.000326123,,,,,,,,
466,10/1/68,0.001208449,0.001208095,0.001205269,0.001227776,0.002188726,0.00605307,0.008915697,0.004187,5.05978E-06,5.05829E-06,5.04646E-06,5.1407E-06,9.1642E-06,2.53442E-05,3.733E-05,3.97585E-05,,,,,,,,
467,11/1/68,0.008294578,0.008294171,0.008290092,0.008250283,0.008030902,0.008215908,0.009028698,0.04938,0.000409586,0.000409566,0.000409365,0.000407399,0.000396566,0.000405702,0.000445837,0.0004564,,,,,,,,
468,12/1/68,0.012621994,0.01262138,0.012615325,0.012560552,0.012183091,0.010765531,0.009630528,-0.045126,-0.00056958,-0.000569552,-0.000569279,-0.000566807,-0.000549774,-0.000485805,-0.000434587,-0.000423705,,,,,,,,
