"","date","z_minus_3","z_minus_2","z_minus_1","z_0","z_1","z_2","z_3","Y"
"63",1935-03-01,NA,NA,NA,NA,NA,NA,NA,-0.031554
"64",1935-04-01,NA,NA,NA,NA,NA,NA,NA,0.096393
"65",1935-05-01,NA,NA,NA,NA,NA,NA,NA,0.038035
"66",1935-06-01,NA,NA,NA,NA,NA,NA,NA,0.070433
"67",1935-07-01,NA,NA,NA,NA,NA,NA,NA,0.083714
"68",1935-08-01,NA,NA,NA,NA,NA,NA,NA,0.026469
"69",1935-09-01,NA,NA,NA,NA,NA,NA,NA,0.025426
"70",1935-10-01,NA,NA,NA,NA,NA,NA,NA,0.071703
"71",1935-11-01,NA,NA,NA,NA,NA,NA,NA,0.051743
"72",1935-12-01,NA,NA,NA,NA,NA,NA,NA,0.039787
"73",1936-01-01,NA,NA,NA,NA,NA,NA,NA,0.071732
"74",1936-02-01,NA,NA,NA,NA,NA,NA,NA,0.022361
"75",1936-03-01,NA,NA,NA,NA,NA,NA,NA,0.023829
"76",1936-04-01,NA,NA,NA,NA,NA,NA,NA,-0.077788
"77",1936-05-01,NA,NA,NA,NA,NA,NA,NA,0.052906
"78",1936-06-01,NA,NA,NA,NA,NA,NA,NA,0.032242
"79",1936-07-01,NA,NA,NA,NA,NA,NA,NA,0.073342
"80",1936-08-01,NA,NA,NA,NA,NA,NA,NA,0.013924
"81",1936-09-01,NA,NA,NA,NA,NA,NA,NA,0.004717
"82",1936-10-01,NA,NA,NA,NA,NA,NA,NA,0.076081
"83",1936-11-01,NA,NA,NA,NA,NA,NA,NA,0.010566
"84",1936-12-01,NA,NA,NA,NA,NA,NA,NA,-0.00383
"85",1937-01-01,NA,NA,NA,NA,NA,NA,NA,0.036548
"86",1937-02-01,NA,NA,NA,NA,NA,NA,NA,0.018283
"87",1937-03-01,NA,NA,NA,NA,NA,NA,NA,-0.003611
"88",1937-04-01,NA,NA,NA,NA,NA,NA,NA,-0.080946
"89",1937-05-01,NA,NA,NA,NA,NA,NA,NA,-0.006299
"90",1937-06-01,NA,NA,NA,NA,NA,NA,NA,-0.054103
"91",1937-07-01,NA,NA,NA,NA,NA,NA,NA,0.098691
"92",1937-08-01,NA,NA,NA,NA,NA,NA,NA,-0.051383
"93",1937-09-01,NA,NA,NA,NA,NA,NA,NA,-0.14001
"94",1937-10-01,NA,NA,NA,NA,NA,NA,NA,-0.102922
"95",1937-11-01,NA,NA,NA,NA,NA,NA,NA,-0.084489
"96",1937-12-01,NA,NA,NA,NA,NA,NA,NA,-0.045828
"97",1938-01-01,NA,NA,NA,NA,NA,NA,NA,0.012163
"98",1938-02-01,NA,NA,NA,NA,NA,NA,NA,0.065757
"99",1938-03-01,NA,NA,NA,NA,NA,NA,NA,-0.254006
"100",1938-04-01,NA,NA,NA,NA,NA,NA,NA,0.142567
"101",1938-05-01,NA,NA,NA,NA,NA,NA,NA,-0.039973
"102",1938-06-01,NA,NA,NA,NA,NA,NA,NA,0.253519
"103",1938-07-01,NA,NA,NA,NA,NA,NA,NA,0.074838
"104",1938-08-01,NA,NA,NA,NA,NA,NA,NA,-0.025901
"105",1938-09-01,NA,NA,NA,NA,NA,NA,NA,0.016732
"106",1938-10-01,NA,NA,NA,NA,NA,NA,NA,0.07886
"107",1938-11-01,NA,NA,NA,NA,NA,NA,NA,-0.025607
"108",1938-12-01,NA,NA,NA,NA,NA,NA,NA,0.04481
"109",1939-01-01,NA,NA,NA,NA,NA,NA,NA,-0.070406
"110",1939-02-01,NA,NA,NA,NA,NA,NA,NA,0.039192
"111",1939-03-01,NA,NA,NA,NA,NA,NA,NA,-0.134721
"112",1939-04-01,NA,NA,NA,NA,NA,NA,NA,-0.006611
"113",1939-05-01,NA,NA,NA,NA,NA,NA,NA,0.069457
"114",1939-06-01,NA,NA,NA,NA,NA,NA,NA,-0.06191
"115",1939-07-01,NA,NA,NA,NA,NA,NA,NA,0.11131
"116",1939-08-01,NA,NA,NA,NA,NA,NA,NA,-0.067451
"117",1939-09-01,NA,NA,NA,NA,NA,NA,NA,0.181067
"118",1939-10-01,NA,NA,NA,NA,NA,NA,NA,-0.016887
"119",1939-11-01,NA,NA,NA,NA,NA,NA,NA,-0.040532
"120",1939-12-01,NA,NA,NA,NA,NA,NA,NA,0.028177
"121",1940-01-01,NA,NA,NA,NA,NA,NA,NA,-0.035927
"122",1940-02-01,NA,NA,NA,NA,NA,NA,NA,0.013139
"123",1940-03-01,NA,NA,NA,NA,NA,NA,NA,0.013561
"124",1940-04-01,NA,NA,NA,NA,NA,NA,NA,-0.004478
"125",1940-05-01,NA,NA,NA,NA,NA,NA,NA,-0.23128
"126",1940-06-01,NA,NA,NA,NA,NA,NA,NA,0.083035
"127",1940-07-01,NA,NA,NA,NA,NA,NA,NA,0.03299
"128",1940-08-01,NA,NA,NA,NA,NA,NA,NA,0.035521
"129",1940-09-01,NA,NA,NA,NA,NA,NA,NA,0.014221
"130",1940-10-01,NA,NA,NA,NA,NA,NA,NA,0.041468
"131",1940-11-01,NA,NA,NA,NA,NA,NA,NA,-0.029431
"132",1940-12-01,NA,NA,NA,NA,NA,NA,NA,0.002927
"133",1941-01-01,NA,NA,NA,NA,NA,NA,NA,-0.045455
"134",1941-02-01,NA,NA,NA,NA,NA,NA,NA,-0.004629
"135",1941-03-01,NA,NA,NA,NA,NA,NA,NA,0.008772
"136",1941-04-01,NA,NA,NA,NA,NA,NA,NA,-0.062052
"137",1941-05-01,NA,NA,NA,NA,NA,NA,NA,0.013184
"138",1941-06-01,NA,NA,NA,NA,NA,NA,NA,0.058851
"139",1941-07-01,NA,NA,NA,NA,NA,NA,NA,0.056806
"140",1941-08-01,NA,NA,NA,NA,NA,NA,NA,-0.001213
"141",1941-09-01,NA,NA,NA,NA,NA,NA,NA,-0.007451
"142",1941-10-01,NA,NA,NA,NA,NA,NA,NA,-0.064602
"143",1941-11-01,NA,NA,NA,NA,NA,NA,NA,-0.024916
"144",1941-12-01,NA,NA,NA,NA,NA,NA,NA,-0.038943
"145",1942-01-01,NA,NA,NA,NA,NA,NA,NA,0.022076
"146",1942-02-01,NA,NA,NA,NA,NA,NA,NA,-0.017747
"147",1942-03-01,NA,NA,NA,NA,NA,NA,NA,-0.064168
"148",1942-04-01,NA,NA,NA,NA,NA,NA,NA,-0.038088
"149",1942-05-01,NA,NA,NA,NA,NA,NA,NA,0.070039
"150",1942-06-01,NA,NA,NA,NA,NA,NA,NA,0.023344
"151",1942-07-01,NA,NA,NA,NA,NA,NA,NA,0.035731
"152",1942-08-01,NA,NA,NA,NA,NA,NA,NA,0.015046
"153",1942-09-01,NA,NA,NA,NA,NA,NA,NA,0.032149
"154",1942-10-01,NA,NA,NA,NA,NA,NA,NA,0.067567
"155",1942-11-01,NA,NA,NA,NA,NA,NA,NA,-0.004692
"156",1942-12-01,NA,NA,NA,NA,NA,NA,NA,0.057237
"157",1943-01-01,NA,NA,NA,NA,NA,NA,NA,0.072134
"158",1943-02-01,NA,NA,NA,NA,NA,NA,NA,0.058203
"159",1943-03-01,NA,NA,NA,NA,NA,NA,NA,0.059104
"160",1943-04-01,NA,NA,NA,NA,NA,NA,NA,0.003288
"161",1943-05-01,NA,NA,NA,NA,NA,NA,NA,0.052398
"162",1943-06-01,NA,NA,NA,NA,NA,NA,NA,0.021389
"163",1943-07-01,NA,NA,NA,NA,NA,NA,NA,-0.053392
"164",1943-08-01,NA,NA,NA,NA,NA,NA,NA,0.015932
"165",1943-09-01,NA,NA,NA,NA,NA,NA,NA,0.027198
"166",1943-10-01,NA,NA,NA,NA,NA,NA,NA,-0.01195
"167",1943-11-01,NA,NA,NA,NA,NA,NA,NA,-0.067352
"168",1943-12-01,NA,NA,NA,NA,NA,NA,NA,0.070005
"169",1944-01-01,NA,NA,NA,NA,NA,NA,NA,0.018322
"170",1944-02-01,NA,NA,NA,NA,NA,NA,NA,0.006179
"171",1944-03-01,NA,NA,NA,NA,NA,NA,NA,0.021113
"172",1944-04-01,NA,NA,NA,NA,NA,NA,NA,-0.012727
"173",1944-05-01,NA,NA,NA,NA,NA,NA,NA,0.048541
"174",1944-06-01,NA,NA,NA,NA,NA,NA,NA,0.054274
"175",1944-07-01,NA,NA,NA,NA,NA,NA,NA,-0.01977
"176",1944-08-01,NA,NA,NA,NA,NA,NA,NA,0.0144
"177",1944-09-01,NA,NA,NA,NA,NA,NA,NA,-0.000892
"178",1944-10-01,NA,NA,NA,NA,NA,NA,NA,0.002135
"179",1944-11-01,NA,NA,NA,NA,NA,NA,NA,0.017027
"180",1944-12-01,NA,NA,NA,NA,NA,NA,NA,0.044578
"181",1945-01-01,NA,NA,NA,NA,NA,NA,NA,0.011601
"182",1945-02-01,NA,NA,NA,NA,NA,NA,NA,0.069272
"183",1945-03-01,NA,NA,NA,NA,NA,NA,NA,-0.041885
"184",1945-04-01,NA,NA,NA,NA,NA,NA,NA,0.090224
"185",1945-05-01,NA,NA,NA,NA,NA,NA,NA,0.019741
"186",1945-06-01,NA,NA,NA,NA,NA,NA,NA,0.00218
"187",1945-07-01,NA,NA,NA,NA,NA,NA,NA,-0.021839
"188",1945-08-01,NA,NA,NA,NA,NA,NA,NA,0.059552
"189",1945-09-01,NA,NA,NA,NA,NA,NA,NA,0.046061
"190",1945-10-01,NA,NA,NA,NA,NA,NA,NA,0.030515
"191",1945-11-01,NA,NA,NA,NA,NA,NA,NA,0.04475
"192",1945-12-01,NA,NA,NA,NA,NA,NA,NA,0.010833
"193",1946-01-01,NA,NA,NA,NA,NA,NA,NA,0.069204
"194",1946-02-01,NA,NA,NA,NA,NA,NA,NA,-0.065471
"195",1946-03-01,NA,NA,NA,NA,NA,NA,NA,0.048818
"196",1946-04-01,NA,NA,NA,NA,NA,NA,NA,0.035448
"197",1946-05-01,NA,NA,NA,NA,NA,NA,NA,0.028485
"198",1946-06-01,NA,NA,NA,NA,NA,NA,NA,-0.035589
"199",1946-07-01,NA,NA,NA,NA,NA,NA,NA,-0.02765
"200",1946-08-01,NA,NA,NA,NA,NA,NA,NA,-0.069155
"201",1946-09-01,NA,NA,NA,NA,NA,NA,NA,-0.104413
"202",1946-10-01,NA,NA,NA,NA,NA,NA,NA,-0.005936
"203",1946-11-01,NA,NA,NA,NA,NA,NA,NA,-0.004101
"204",1946-12-01,NA,NA,NA,NA,NA,NA,NA,0.046518
"205",1947-01-01,NA,NA,NA,NA,NA,NA,NA,0.021713
"206",1947-02-01,NA,NA,NA,NA,NA,NA,NA,-0.008607
"207",1947-03-01,NA,NA,NA,NA,NA,NA,NA,-0.015308
"208",1947-04-01,NA,NA,NA,NA,NA,NA,NA,-0.03986
"209",1947-05-01,NA,NA,NA,NA,NA,NA,NA,-0.00129
"210",1947-06-01,NA,NA,NA,NA,NA,NA,NA,0.053691
"211",1947-07-01,NA,NA,NA,NA,NA,NA,NA,0.039272
"212",1947-08-01,NA,NA,NA,NA,NA,NA,NA,-0.023376
"213",1947-09-01,NA,NA,NA,NA,NA,NA,NA,-0.010528
"214",1947-10-01,NA,NA,NA,NA,NA,NA,NA,0.019978
"215",1947-11-01,NA,NA,NA,NA,NA,NA,NA,-0.018233
"216",1947-12-01,NA,NA,NA,NA,NA,NA,NA,0.029984
"217",1948-01-01,NA,NA,NA,NA,NA,NA,NA,-0.038443
"218",1948-02-01,NA,NA,NA,NA,NA,NA,NA,-0.040932
"219",1948-03-01,NA,NA,NA,NA,NA,NA,NA,0.08054
"220",1948-04-01,NA,NA,NA,NA,NA,NA,NA,0.030021
"221",1948-05-01,NA,NA,NA,NA,NA,NA,NA,0.083214
"222",1948-06-01,NA,NA,NA,NA,NA,NA,NA,0.006765
"223",1948-07-01,NA,NA,NA,NA,NA,NA,NA,-0.053096
"224",1948-08-01,NA,NA,NA,NA,NA,NA,NA,0.014639
"225",1948-09-01,NA,NA,NA,NA,NA,NA,NA,-0.027416
"226",1948-10-01,NA,NA,NA,NA,NA,NA,NA,0.069641
"227",1948-11-01,NA,NA,NA,NA,NA,NA,NA,-0.098732
"228",1948-12-01,NA,NA,NA,NA,NA,NA,NA,0.035552
"229",1949-01-01,NA,NA,NA,NA,NA,NA,NA,0.001676
"230",1949-02-01,NA,NA,NA,NA,NA,NA,NA,-0.032539
"231",1949-03-01,NA,NA,NA,NA,NA,NA,NA,0.032981
"232",1949-04-01,NA,NA,NA,NA,NA,NA,NA,-0.019591
"233",1949-05-01,NA,NA,NA,NA,NA,NA,NA,-0.030423
"234",1949-06-01,NA,NA,NA,NA,NA,NA,NA,0.000744
"235",1949-07-01,NA,NA,NA,NA,NA,NA,NA,0.061832
"236",1949-08-01,NA,NA,NA,NA,NA,NA,NA,0.0209
"237",1949-09-01,NA,NA,NA,NA,NA,NA,NA,0.026515
"238",1949-10-01,NA,NA,NA,NA,NA,NA,NA,0.02888
"239",1949-11-01,NA,NA,NA,NA,NA,NA,NA,0.019938
"240",1949-12-01,NA,NA,NA,NA,NA,NA,NA,0.050084
"241",1950-01-01,0.00474781190186983,0.00474487188718749,0.00471750333725873,0.00455604757448896,0.00441790274445445,0.00511614543818925,0.00594776824286682,0.018803
"242",1950-02-01,0.00774356906279391,0.00774127729530802,0.00772022810403078,0.00759896177718127,0.00730852901828312,0.00643192372377407,0.00601384770772206,0.018703
"243",1950-03-01,0.0272320340211304,0.0272259598925199,0.0271663956349657,0.02663556201295,0.0229759399570952,0.0126798537623822,0.0069379930866763,0.007185
"244",1950-04-01,0.0365091766450193,0.0365007907795268,0.0364180038919836,0.0356494985637567,0.0302786764687263,0.0160944906292678,0.00734244526832916,0.044987
"245",1950-05-01,0.00329829045460098,0.00330180420206439,0.00333725787973748,0.0036940628014457,0.00630759430067049,0.00956791226439929,0.00690669967209162,0.045902
"246",1950-06-01,0.0434621735350316,0.0434442051709481,0.0432664881674086,0.0416507317690642,0.0326434727037271,0.0175878289635343,0.00831803684886657,-0.055224
"247",1950-07-01,0.00835942513473613,0.00835670973353249,0.00833098000278202,0.00814985841609566,0.00756787633503787,0.00688344805222655,0.00666328236427436,0.015981
"248",1950-08-01,0.011235037549872,0.0112297373174546,0.0111786956340197,0.0107840571288906,0.00924205742750735,0.00735529558507975,0.00665649140624535,0.047063
"249",1950-09-01,0.0280452336800332,0.0280368615664266,0.0279541559514114,0.0272030133589273,0.0229517574374904,0.0139329902587118,0.00793969375481937,0.058466
"250",1950-10-01,0.0170966780169732,0.0170955081064308,0.0170843423701244,0.0169921546129816,0.0160199263406232,0.0114667449212495,0.00815882762043857,0.003884
"251",1950-11-01,0.0270763255924155,0.0270686515197988,0.0269935488422634,0.0263443227736926,0.0227605150770405,0.0145400987339451,0.00899127269498391,0.02133
"252",1950-12-01,0.031723801708321,0.0317169837049958,0.0316510361261291,0.0311082246840007,0.027856716018965,0.0178579769451985,0.0098379978478574,0.054325
"253",1951-01-01,0.0239620094291678,0.0239613142980793,0.0239544000877595,0.0238912644100923,0.0228436861011577,0.0157702060239338,0.00979674731803731,0.063805
"254",1951-02-01,0.0247082937834845,0.0247032124823685,0.024654004350411,0.0242458999028729,0.0217679439705709,0.014290378435198,0.00946506303297316,0.013546
"255",1951-03-01,0.0101288306466533,0.0101311457350882,0.0101538415045707,0.0103532263676258,0.011265290417473,0.0108318331470789,0.00873209177878825,-0.018584
"256",1951-04-01,0.00647862844719464,0.00647666896822478,0.00645849199020711,0.00635791645797723,0.00639303149205075,0.0072316950004478,0.00815762777937911,0.047808
"257",1951-05-01,0.0061018917873156,0.00610138696082578,0.00609740957610459,0.00611171629699527,0.0066740979114985,0.00822146405449215,0.00888603230048814,-0.031179
"258",1951-06-01,0.00735986003294669,0.00735858941765983,0.00734740313240744,0.00730511156332673,0.00748104698531719,0.00846073316150703,0.00926664714787527,-0.027048
"259",1951-07-01,0.00149408606014765,0.001493357254956,0.00148760127554024,0.00150860621886382,0.00238796348498345,0.00576435491225899,0.00821281863629482,0.069635
"260",1951-08-01,0.00915612928608883,0.00915439802762191,0.00913809731100575,0.00903405964345029,0.00881470778215247,0.00875977911782965,0.00917386050965245,0.04892
"261",1951-09-01,0.0220640839016857,0.0220606853192047,0.022027098378281,0.0217232042089465,0.0196170642390702,0.0132211804698426,0.00997184870304064,0.001668
"262",1951-10-01,0.00150563830298208,0.00150539076838449,0.0015047128757536,0.0015841076022905,0.00301925128570938,0.00770854279710036,0.0102489591090307,-0.014921
"263",1951-11-01,0.00997907129631957,0.00997704101429178,0.00995823764746985,0.00984817567021199,0.00968414065850093,0.00974731536773437,0.0101775937810672,0.010288
"264",1951-12-01,0.00142519603761818,0.00142384679153737,0.00141213585338916,0.00139275045798275,0.00229616506604272,0.00674685022629701,0.010122592997901,0.040615
"265",1952-01-01,0.012324924229814,0.0123219882444792,0.0122947348962213,0.0121253663202373,0.0116514907839846,0.0111177612558126,0.0114091844853856,0.016268
"266",1952-02-01,0.0117404006404525,0.0117389059684668,0.01172505617517,0.0116434870126456,0.0115082252855836,0.011401432693409,0.0116023005200994,-0.026441
"267",1952-03-01,0.0105167838550235,0.0105149576900347,0.0104982207594792,0.0104113699276214,0.0104164104106747,0.0107383689495957,0.0112271284429428,0.051705
"268",1952-04-01,0.00921932244783108,0.00921838332512011,0.00921052231236388,0.00920550326080971,0.00973572803758629,0.011179430880189,0.0119269126024821,-0.042623
"269",1952-05-01,0.0118123016774991,0.0118098928388406,0.0117874555142786,0.0116586153304986,0.0115989799370833,0.0120960669798958,0.0126339127206172,0.032398
"270",1952-06-01,0.0102043826842744,0.0102032932586039,0.0101937478555539,0.0101651971570745,0.0105281757056153,0.0122105575697268,0.0135808716781889,0.046332
"271",1952-07-01,0.0211162067533358,0.0211131229813582,0.0210836825899629,0.0208542667388626,0.0194847267833204,0.0158270865445978,0.0142594553963138,0.017629
"272",1952-08-01,0.013911573680806,0.0139106638040407,0.0139021269137756,0.0138593108233267,0.0139571203005763,0.0133622403046899,0.0126074582431118,-0.007174
"273",1952-09-01,0.0122362043821863,0.0122343558366054,0.0122171308454537,0.0121057651086059,0.0117310933974365,0.0109307642232166,0.0107586489806312,-0.019685
"274",1952-10-01,-0.000200346738516273,-0.000199243285557016,-0.000187577604337226,-4.03279412059276e-05,0.001524152246254,0.0069335003141608,0.010222105324726,-0.00108
"275",1952-11-01,0.00693870596433734,0.00693843300524108,0.00693626380467388,0.00695135704086215,0.00748184956852007,0.00955223735996319,0.0110986335327049,0.060382
"276",1952-12-01,0.00846542188296112,0.00846438304646171,0.00845502287731347,0.0084202122357226,0.00876037344177678,0.0102986737345874,0.0115913549363925,0.036615
"277",1953-01-01,0.0125970830499798,0.012596095238738,0.0125865220676807,0.0125199032902639,0.0123153357756604,0.011750188569529,0.011733653483035,-0.007807
"278",1953-02-01,0.0138061347028285,0.0138033978543963,0.0137777440533315,0.0136114207797819,0.0130914293074279,0.0119963095560616,0.0116948454052681,-0.00894
"279",1953-03-01,0.00466426333189505,0.00466452383420552,0.00466809322183038,0.0047478783070087,0.00576899359293276,0.0094476978281225,0.0119273883358167,-0.024088
"280",1953-04-01,0.00509925575952725,0.00509892295716615,0.00509654621427264,0.00511915007562371,0.00578404815856177,0.00900145529608953,0.0116124650133311,-0.026908
"281",1953-05-01,0.00918964370150513,0.00918693989121048,0.00916231655832651,0.00903209575618065,0.00895600394733537,0.0094425137747185,0.0101304533485941,0.005701
"282",1953-06-01,0.0032478167134992,0.00324652716946786,0.00323502835392974,0.00319379965159408,0.00366305142699483,0.00655818997149148,0.00907560997350465,-0.016066
"283",1953-07-01,0.00988491446982121,0.00988229461851488,0.00985762605500818,0.00969682605654713,0.00927125458204634,0.00871746029593078,0.00886926499807664,0.024814
"284",1953-08-01,0.00753353221118957,0.007531477201659,0.00751274182921644,0.00741484359625189,0.00741801098248432,0.00820147655878762,0.00917710629414198,-0.051801
"285",1953-09-01,0.00689247357045243,0.00689061783554107,0.00687365286540111,0.00678676084094869,0.00684502558986044,0.00759668145983371,0.00847277545227796,0.000587
"286",1953-10-01,0.00962168978348601,0.00961998764462076,0.00960389298063282,0.00950005328150936,0.0092595901455021,0.00889499730948783,0.00908730622066098,0.049746
"287",1953-11-01,0.000690882955977594,0.000690982242807711,0.000693003242402523,0.000765877312445005,0.00190890090313339,0.0062566633708428,0.00920538635530127,0.022963
"288",1953-12-01,0.00540159360854972,0.00540084114109155,0.00539420952565602,0.00537530705279523,0.00569881366560402,0.00742958062429234,0.00905365391543773,0.000413
"289",1954-01-01,0.0233579151727391,0.0233530087737819,0.0233051165468097,0.0229043274919838,0.0204992227546301,0.0134378262730542,0.00984189884931066,0.052386
"290",1954-02-01,0.00691613183876827,0.00691493695581019,0.00690380107429372,0.0068448805985383,0.00694859961645752,0.00784156125248004,0.00881724969422549,0.012216
"291",1954-03-01,0.0130586311736473,0.0130554955976618,0.0130265205437124,0.01285079377738,0.0122921607910134,0.0104376657098453,0.00938022416659788,0.02973
"292",1954-04-01,0.00888284272593222,0.0088813674347848,0.00886790415391208,0.00879375939105061,0.008665305936197,0.00867577266546797,0.00917844720478256,0.047458
"293",1954-05-01,0.0101019059189668,0.0100995073202715,0.0100768731287599,0.00993198661659415,0.00961197908285265,0.00928889522812739,0.00954009952947803,0.042277
"294",1954-06-01,0.00883924832825492,0.00883724712082104,0.00881866120110857,0.00871362112401938,0.0086811613041666,0.00923525696829552,0.00996573816928692,0.001867
"295",1954-07-01,0.0121442472083681,0.0121416896764072,0.0121176674909944,0.0119613482179531,0.0114751607159213,0.010379937119474,0.0100580590819017,0.058201
"296",1954-08-01,0.0244634278072608,0.0244590463538154,0.0244170224470571,0.0240815524942504,0.021959600692437,0.0151564798972346,0.0113925180888281,-0.026394
"297",1954-09-01,0.00970253618292722,0.00970014456315469,0.00967836290665218,0.0095630851017264,0.00947810930174118,0.009771992011048,0.0103025407696987,0.0816
"298",1954-10-01,0.0102760655192846,0.0102727045889355,0.0102411120288577,0.0100439557696681,0.00976599243267475,0.0100730188910418,0.0106407788330746,-0.018567
"299",1954-11-01,0.0526315663894754,0.0526236605374752,0.0525441952369786,0.0517511649308348,0.0452859075122982,0.0242494628836426,0.0127121651373019,0.095174
"300",1954-12-01,-0.00430049856293714,-0.00429820710029893,-0.00427555914196189,-0.00404699343405036,-0.00189526283628994,0.00553027427483334,0.0100720582692461,0.053488
"301",1955-01-01,0.00808309036772683,0.0080826207129859,0.00807881363705705,0.00809059616941417,0.00863974845957837,0.0101318758370869,0.010947061728272,0.017276
"302",1955-02-01,0.0106599569758694,0.0106588911935286,0.01064887450506,0.0105928833287452,0.0106182763663895,0.0108730455237595,0.0112547820736436,0.012626
"303",1955-03-01,0.014555553782008,0.0145529900643251,0.0145286756945083,0.0143616051689073,0.013770522074095,0.0123530822433687,0.0116633033372016,-0.003242
"304",1955-04-01,0.0135548975357388,0.0135522786172651,0.0135281723352044,0.0133842601887775,0.0129629336616501,0.0120747834086914,0.0117227883642105,0.038843
"305",1955-05-01,0.0127763131480429,0.012774549456886,0.0127579029469607,0.0126437265803825,0.012250566250269,0.0115770823895968,0.011433343931653,0.005033
"306",1955-06-01,0.015409374239012,0.0154077030862795,0.015391762624259,0.0152683423010265,0.014539793702105,0.0124070352160828,0.0114311717387258,0.0803
