,date,z_minus_3,z_minus_2,z_minus_1,z_0,z_1,z_2,z_3,Y,,,,,,,,,,,,,,,,
25,1/1/32,NA,NA,NA,NA,NA,NA,NA,-0.021103,,,,,,,,,,,,,,,,
26,2/1/32,NA,NA,NA,NA,NA,NA,NA,0.051281,,,,,,,,,,,,,,,,
27,3/1/32,NA,NA,NA,NA,NA,NA,NA,-0.120507,,,,,,,,,,,,,,,,
28,4/1/32,NA,NA,NA,NA,NA,NA,NA,-0.206395,,,,,,,,,,,,,,,,
29,5/1/32,NA,NA,NA,NA,NA,NA,NA,-0.232723,,,,,,,,,,,,,,,,
30,6/1/32,NA,NA,NA,NA,NA,NA,NA,0.002568,,,,,,,,,,,,,,,,
31,7/1/32,NA,NA,NA,NA,NA,NA,NA,0.391538,,,,,,,,,,,,,,,,
32,8/1/32,NA,NA,NA,NA,NA,NA,NA,0.401679,,,,,,,,,,,,,,,,
33,9/1/32,NA,NA,NA,NA,NA,NA,NA,-0.029826,,,,,,,,,,,,,,,,
34,10/1/32,NA,NA,NA,NA,NA,NA,NA,-0.142269,,,,,,,,,,,,,,,,
35,11/1/32,NA,NA,NA,NA,NA,NA,NA,-0.052428,,,,,,,,,,,,,,,,
36,12/1/32,NA,NA,NA,NA,NA,NA,NA,0.061469,,,,,,,,,,,,,,,,
37,1/1/33,NA,NA,NA,NA,NA,NA,NA,0.013838,,,,,,,,,,,,,,,,
38,2/1/33,NA,NA,NA,NA,NA,NA,NA,-0.179258,,,,,,,,,,,,,,,,
39,3/1/33,NA,NA,NA,NA,NA,NA,NA,0.038227,,,,,,,,,,,,,,,,
40,4/1/33,NA,NA,NA,NA,NA,NA,NA,0.413312,,,,,,,,,,,,,,,,
41,5/1/33,NA,NA,NA,NA,NA,NA,NA,0.174416,,,,,,,,,,,,,,,,
42,6/1/33,NA,NA,NA,NA,NA,NA,NA,0.137298,,,,,,,,,,,,,,,,
43,7/1/33,NA,NA,NA,NA,NA,NA,NA,-0.084936,,,,,,,,,,,,,,,,
44,8/1/33,NA,NA,NA,NA,NA,NA,NA,0.122972,,,,,,,,,,,,,,,,
45,9/1/33,NA,NA,NA,NA,NA,NA,NA,-0.118245,,,,,,,,,,,,,,,,
46,10/1/33,NA,NA,NA,NA,NA,NA,NA,-0.090723,,,,,,,,,,,,,,,,
47,11/1/33,NA,NA,NA,NA,NA,NA,NA,0.108353,,,,,,,,,,,,,,,,
48,12/1/33,NA,NA,NA,NA,NA,NA,NA,0.026494,,,,,,,,,,,,,,,,
49,1/1/34,NA,NA,NA,NA,NA,NA,NA,0.114533,,,,,,,,,,,,,,,,
50,2/1/34,NA,NA,NA,NA,NA,NA,NA,-0.03304,,,,,,,,,,,,,,,,
51,3/1/34,NA,NA,NA,NA,NA,NA,NA,0.005155,,,,,,,,,,,,,,,,
52,4/1/34,NA,NA,NA,NA,NA,NA,NA,-0.02559,,,,,,,,,,,,,,,,
53,5/1/34,NA,NA,NA,NA,NA,NA,NA,-0.078597,,,,,,,,,,,,,,,,
54,6/1/34,NA,NA,NA,NA,NA,NA,NA,0.02398,,,,,,,,,,,,,,,,
55,7/1/34,NA,NA,NA,NA,NA,NA,NA,-0.119946,,,,,,,,,,,,,,,,
56,8/1/34,NA,NA,NA,NA,NA,NA,NA,0.05855,,,,,,,,,,,,,,,,
57,9/1/34,NA,NA,NA,NA,NA,NA,NA,-0.000316,,,,,,,,,,,,,,,,
58,10/1/34,NA,NA,NA,NA,NA,NA,NA,-0.032763,,,,,,,,,,,,,,,,
59,11/1/34,NA,NA,NA,NA,NA,NA,NA,0.085959,,,,,,,,,,,,,,,,
60,12/1/34,NA,NA,NA,NA,NA,NA,NA,-0.000781,,,,,,,,,,,,,,,,
61,1/1/35,0.010489615,0.010489041,0.010483297,0.010426139,0.009881419,0.006225595,-0.00021962,-0.042468,-0.000445473,-0.000445449,-0.000445205,-0.000442777,-0.000419644,-0.000264389,9.32681E-06,0.000101463,,,,,,,,
62,2/1/35,-0.003998727,-0.003998729,-0.003998747,-0.003998931,-0.00400071,-0.004014331,-0.004050243,-0.03704,0.000148113,0.000148113,0.000148114,0.00014812,0.000148186,0.000148691,0.000150021,0.00015066,,,,,,,,
63,3/1/35,-0.004840045,-0.004840053,-0.004840127,-0.004840868,-0.004848028,-0.004901256,-0.005020277,-0.031554,0.000152723,0.000152723,0.000152725,0.000152749,0.000152975,0.000154654,0.00015841,0.000159942,,,,,,,,
64,4/1/35,-0.005824156,-0.005824196,-0.005824595,-0.005828568,-0.00586645,-0.006122115,-0.006582879,0.096393,-0.000561408,-0.000561412,-0.00056145,-0.000561833,-0.000565485,-0.000590129,-0.000634543,-0.000649902,,,,,,,,
65,5/1/35,-0.004208081,-0.004208108,-0.004208381,-0.004211089,-0.004236972,-0.00441461,-0.004748562,0.038035,-0.000160054,-0.000160055,-0.000160066,-0.000160169,-0.000161153,-0.00016791,-0.000180612,-0.000185168,,,,,,,,
66,6/1/35,-0.000331314,-0.000331476,-0.00033309,-0.000349158,-0.000502364,-0.001534718,-0.003377101,0.070433,-2.33354E-05,-2.33468E-05,-2.34605E-05,-2.45922E-05,-3.5383E-05,-0.000108095,-0.000237859,-0.000282106,,,,,,,,
67,7/1/35,0.000888202,0.000888158,0.000887715,0.0008833,0.00084109,0.000550882,4.57E-06,0.083714,7.4355E-05,7.43513E-05,7.43141E-05,7.39446E-05,7.0411E-05,4.61165E-05,3.822E-07,-1.60047E-05,,,,,,,,
68,8/1/35,0.00626697,0.006266721,0.006264234,0.006239479,0.006003408,0.004411251,0.001564286,0.026469,0.00016588,0.000165874,0.000165808,0.000165153,0.000158904,0.000116761,4.14051E-05,1.56741E-05,,,,,,,,
69,9/1/35,0.002338956,0.002338897,0.002338301,0.002332373,0.002275622,0.001882574,0.001131956,0.025426,5.94703E-05,5.94688E-05,5.94537E-05,5.93029E-05,5.786E-05,4.78663E-05,2.87811E-05,2.18803E-05,,,,,,,,
70,10/1/35,0.007663059,0.007662898,0.007661291,0.007645287,0.007491467,0.006397792,0.004200571,0.071703,0.000549464,0.000549453,0.000549338,0.00054819,0.000537161,0.000458741,0.000301194,0.000242366,,,,,,,,
71,11/1/35,0.027168283,0.027167372,0.027158269,0.02706768,0.026203787,0.02036349,0.009721184,0.051743,0.001405768,0.001405721,0.00140525,0.001400563,0.001355863,0.001053668,0.000503003,0.000309674,,,,,,,,
72,12/1/35,0.011122531,0.011122409,0.01112119,0.011109032,0.010991145,0.010102403,0.008057964,0.039787,0.000442532,0.000442527,0.000442479,0.000441995,0.000437305,0.000401944,0.000320602,0.00028638,,,,,,,,
73,1/1/36,0.023002942,0.023002606,0.022999245,0.02296567,0.022633422,0.019839465,0.012412173,0.071732,0.001650047,0.001650023,0.001649782,0.001647373,0.001623541,0.001423125,0.00089035,0.000651011,,,,,,,,
74,2/1/36,0.041946174,0.041944827,0.041931368,0.041797555,0.040532533,0.03223031,0.015987568,0.022361,0.000937958,0.000937928,0.000937627,0.000934635,0.000906348,0.000720702,0.000357498,0.000208047,,,,,,,,
75,3/1/36,0.033547247,0.033546058,0.033534186,0.0334165,0.032332817,0.02602475,0.013773219,0.023829,0.000799397,0.000799369,0.000799086,0.000796282,0.000770459,0.000620144,0.000328202,0.000186684,,,,,,,,
76,4/1/36,0.01071979,0.010719792,0.010719806,0.010719899,0.01071671,0.01057129,0.009879516,-0.077788,-0.000833871,-0.000833871,-0.000833872,-0.000833879,-0.000833631,-0.000822319,-0.000768508,-0.000731372,,,,,,,,
77,5/1/36,0.010364856,0.010364724,0.010363409,0.010350434,0.010235988,0.009770835,0.009616718,0.052906,0.000548363,0.000548356,0.000548287,0.0005476,0.000541545,0.000516936,0.000508782,0.000511508,,,,,,,,
78,6/1/36,0.036332217,0.036330547,0.036313868,0.036148957,0.03466683,0.027279688,0.017066497,0.032242,0.001171423,0.001171369,0.001170832,0.001165515,0.001117728,0.000879552,0.000550258,0.000414618,,,,,,,,
79,7/1/36,0.0145447,0.014544655,0.014544203,0.014539565,0.014483937,0.013775329,0.011813513,0.073342,0.001066737,0.001066734,0.001066701,0.001066361,0.001062281,0.00101031,0.000866427,0.000804469,,,,,,,,
80,8/1/36,0.024794331,0.024793962,0.024790274,0.024753394,0.024387003,0.021499179,0.015596329,0.013924,0.000345236,0.000345231,0.00034518,0.000344666,0.000339565,0.000299355,0.000217163,0.000187401,,,,,,,,
81,9/1/36,0.013713868,0.013713991,0.01371522,0.013727377,0.013836606,0.014272816,0.013931553,0.004717,6.46883E-05,6.46889E-05,6.46947E-05,6.4752E-05,6.52673E-05,6.73249E-05,6.57151E-05,6.39921E-05,,,,,,,,
82,10/1/36,0.019377483,0.019377575,0.019378497,0.019387455,0.019455125,0.019423987,0.018699621,0.076081,0.001474258,0.001474265,0.001474335,0.001475017,0.001480165,0.001477796,0.001422686,0.001403002,,,,,,,,
83,11/1/36,0.023778496,0.023778713,0.023780874,0.023801797,0.023952957,0.02353938,0.020059908,0.010566,0.000251244,0.000251246,0.000251269,0.00025149,0.000253087,0.000248717,0.000211953,0.000194907,,,,,,,,
84,12/1/36,0.018236386,0.018236472,0.018237328,0.018245814,0.018324304,0.018805047,0.019821863,-0.00383,-6.98454E-05,-6.98457E-05,-6.9849E-05,-6.98815E-05,-7.01821E-05,-7.20233E-05,-7.59177E-05,-7.78749E-05,,,,,,,,
85,1/1/37,0.021432953,0.021432991,0.021433377,0.021437219,0.021474279,0.021735162,0.022294842,0.036548,0.000783332,0.000783333,0.000783347,0.000783487,0.000784842,0.000794377,0.000814832,0.000825314,,,,,,,,
86,2/1/37,0.024318847,0.024318789,0.024318212,0.024312478,0.024258924,0.023937911,0.023556041,0.018283,0.000444621,0.00044462,0.00044461,0.000444505,0.000443526,0.000437657,0.000430675,0.000430428,,,,,,,,
87,3/1/37,0.021354858,0.021354903,0.021355351,0.021359802,0.02140138,0.021689424,0.022514787,-0.003611,-7.71124E-05,-7.71126E-05,-7.71142E-05,-7.71302E-05,-7.72804E-05,-7.83205E-05,-8.13009E-05,-8.3026E-05,,,,,,,,
88,4/1/37,0.024346962,0.024346993,0.024347305,0.024350372,0.024376476,0.02447949,0.024731426,-0.080946,-0.001970789,-0.001970792,-0.001970817,-0.001971065,-0.001973178,-0.001981517,-0.00200191,-0.002018858,,,,,,,,
89,5/1/37,0.027816042,0.027816011,0.0278157,0.027812578,0.027779999,0.027498461,0.027069657,-0.006299,-0.000175213,-0.000175213,-0.000175211,-0.000175191,-0.000174986,-0.000173213,-0.000170512,-0.000170272,,,,,,,,
90,6/1/37,0.023925248,0.023925577,0.023928857,0.023961456,0.024268631,0.026236118,0.029619209,-0.054103,-0.001294428,-0.001294445,-0.001294623,-0.001296387,-0.001313006,-0.001419453,-0.001602488,-0.001666662,,,,,,,,
91,7/1/37,0.028363889,0.028363965,0.028364725,0.028372252,0.028440767,0.028823986,0.029530024,0.098691,0.002799261,0.002799268,0.002799343,0.002800086,0.002806848,0.002844668,0.002914348,0.002946996,,,,,,,,
92,8/1/37,0.021997791,0.021997937,0.0219994,0.022013913,0.022148846,0.022964574,0.024393288,-0.051383,-0.001130312,-0.00113032,-0.001130395,-0.001131141,-0.001138074,-0.001179989,-0.0012534,-0.00128355,,,,,,,,
93,9/1/37,0.035216271,0.035215432,0.035207048,0.035123611,0.034328098,0.029021506,0.020138301,-0.14001,-0.00493063,-0.004930513,-0.004929339,-0.004917657,-0.004806277,-0.004063301,-0.002819564,-0.002440237,,,,,,,,
94,10/1/37,0.014214164,0.014214208,0.014214647,0.014218991,0.014258248,0.014488276,0.015151095,-0.102922,-0.00146295,-0.001462955,-0.001463,-0.001463447,-0.001467487,-0.001491162,-0.001559381,-0.001604823,,,,,,,,
95,11/1/37,0.014623377,0.014623431,0.01462397,0.014629315,0.014678319,0.014978862,0.015767467,-0.084489,-0.001235514,-0.001235519,-0.001235565,-0.001236016,-0.001240156,-0.001265549,-0.001332177,-0.001372811,,,,,,,,
96,12/1/37,0.0133143,0.013314393,0.013315314,0.013324447,0.013409018,0.013933357,0.01510121,-0.045828,-0.000610168,-0.000610172,-0.000610214,-0.000610633,-0.000614508,-0.000638538,-0.000692058,-0.000720143,,,,,,,,
97,1/1/38,0.011492484,0.01149257,0.011493427,0.011501924,0.011580812,0.012082351,0.013276386,0.012163,0.000139783,0.000139784,0.000139795,0.000139898,0.000140857,0.000146958,0.000161481,0.000169379,,,,,,,,
98,2/1/38,0.011939321,0.01193938,0.011939974,0.011945857,0.012000332,0.012352642,0.013316179,0.065757,0.000785094,0.000785098,0.000785137,0.000785524,0.000789106,0.000812273,0.000875632,0.000913881,,,,,,,,
99,3/1/38,0.019222402,0.019222334,0.019221659,0.019214911,0.019148471,0.018663376,0.018008645,-0.254006,-0.004882605,-0.004882588,-0.004882417,-0.004880703,-0.004863827,-0.004740609,-0.004574304,-0.004567392,,,,,,,,
100,4/1/38,0.011458276,0.011458328,0.011458845,0.011463966,0.011510673,0.011794798,0.012596107,0.142567,0.001633572,0.001633579,0.001633653,0.001634383,0.001641042,0.001681549,0.001795789,0.001869179,,,,,,,,
101,5/1/38,0.005817563,0.005817651,0.005818535,0.005827303,0.005909142,0.006448734,0.007826213,-0.039973,-0.000232545,-0.000232549,-0.000232584,-0.000232935,-0.000236206,-0.000257775,-0.000312837,-0.000343707,,,,,,,,
102,6/1/38,0.00064045,0.000640593,0.000642014,0.000656148,0.00078991,0.001710391,0.00391021,0.253519,0.000162366,0.000162402,0.000162763,0.000166346,0.000200257,0.000433617,0.000991312,0.001274013,,,,,,,,
103,7/1/38,0.003878453,0.003878549,0.003879501,0.003888961,0.003977797,0.004578807,0.006116433,0.074838,0.000290256,0.000290263,0.000290334,0.000291042,0.00029769,0.000342669,0.000457742,0.000521047,,,,,,,,
104,8/1/38,0.006827203,0.006827297,0.00682823,0.006837494,0.006923872,0.007487038,0.008869931,-0.025901,-0.000176831,-0.000176834,-0.000176858,-0.000177098,-0.000179335,-0.000193922,-0.00022974,-0.000249303,,,,,,,,
105,9/1/38,0.00197462,0.001974807,0.001976677,0.001995258,0.002170939,0.003353987,0.005933685,0.016732,3.30393E-05,3.30425E-05,3.30738E-05,3.33847E-05,3.63242E-05,5.61189E-05,9.92824E-05,0.000119534,,,,,,,,
106,10/1/38,0.006392878,0.006392975,0.006393951,0.006403645,0.006494522,0.00710035,0.008591248,0.07886,0.000504142,0.00050415,0.000504227,0.000504991,0.000512158,0.000559934,0.000677506,0.000740782,,,,,,,,
107,11/1/38,0.009555762,0.00955586,0.009556837,0.009566529,0.009656594,0.010226117,0.01152968,-0.025607,-0.000244694,-0.000244697,-0.000244722,-0.00024497,-0.000247276,-0.00026186,-0.000295241,-0.000312918,,,,,,,,
108,12/1/38,0.007389861,0.007389943,0.007390755,0.007398817,0.007474207,0.007976009,0.009264899,0.04481,0.00033114,0.000331143,0.00033118,0.000331541,0.000334919,0.000357405,0.00041516,0.000447533,,,,,,,,
109,1/1/39,0.009174425,0.009174439,0.009174582,0.009175991,0.009188004,0.009265953,0.009815367,-0.070406,-0.000645935,-0.000645936,-0.000645946,-0.000646045,-0.000646891,-0.000652379,-0.000691061,-0.000724662,,,,,,,,
110,2/1/39,0.003850395,0.003850498,0.003851527,0.003861754,0.00395817,0.004620441,0.006303221,0.039192,0.000150905,0.000150909,0.000150949,0.00015135,0.000155129,0.000181084,0.000247036,0.000282586,,,,,,,,
111,3/1/39,0.001045189,0.001045482,0.001048415,0.001077578,0.00135399,0.003201587,0.006871368,-0.134721,-0.000140809,-0.000140848,-0.000141243,-0.000145172,-0.000182411,-0.000431321,-0.000925718,-0.001133565,,,,,,,,
112,4/1/39,0.003745218,0.003745276,0.003745854,0.003751592,0.003805217,0.004179233,0.005348793,-0.006611,-2.47596E-05,-2.476E-05,-2.47638E-05,-2.48018E-05,-2.51563E-05,-2.76289E-05,-3.53609E-05,-4.02141E-05,,,,,,,,
113,5/1/39,0.000896201,0.000896402,0.000898417,0.000918449,0.001108079,0.002387982,0.005138306,0.069457,6.22474E-05,6.22614E-05,6.24014E-05,6.37927E-05,7.69639E-05,0.000165862,0.000356891,0.00044447,,,,,,,,
114,6/1/39,0.005423161,0.005423278,0.005424441,0.005435996,0.005544585,0.006269815,0.007983876,-0.06191,-0.000335748,-0.000335755,-0.000335827,-0.000336543,-0.000343265,-0.000388164,-0.000494282,-0.000548943,,,,,,,,
115,7/1/39,0.003954649,0.003954764,0.00395591,0.003967302,0.004074375,0.004793918,0.006530641,0.11131,0.000440192,0.000440205,0.000440332,0.0004416,0.000453519,0.000533611,0.000726926,0.000827621,,,,,,,,
116,8/1/39,-0.018148646,-0.018147387,-0.01813481,-0.018009655,-0.016817153,-0.008777247,0.00596198,-0.067451,0.001224144,0.001224059,0.001223211,0.001214769,0.001134334,0.000592034,-0.000402141,-0.000761491,,,,,,,,
117,9/1/39,0.006931984,0.006932055,0.006932763,0.006939784,0.007005051,0.007429156,0.008538951,0.181067,0.001255154,0.001255166,0.001255295,0.001256566,0.001268383,0.001345175,0.001546122,0.001663921,,,,,,,,
118,10/1/39,0.009860125,0.00986021,0.009861065,0.009869537,0.009948015,0.010438323,0.011582205,-0.016887,-0.000166508,-0.000166509,-0.000166524,-0.000166667,-0.000167992,-0.000176272,-0.000195589,-0.000206234,,,,,,,,
119,11/1/39,0.010366318,0.010366393,0.010367141,0.010374555,0.010442883,0.010864215,0.011888135,-0.040532,-0.000420168,-0.000420171,-0.000420201,-0.000420501,-0.000423271,-0.000440348,-0.00048185,-0.000505725,,,,,,,,
120,12/1/39,0.006930716,0.006930806,0.006931702,0.006940611,0.007025092,0.00763781,0.009385326,0.028177,0.000195287,0.000195289,0.000195315,0.000195566,0.000197946,0.000215211,0.00026445,0.000292167,,,,,,,,
121,1/1/40,-0.005774568,-0.005774157,-0.005770051,-0.005729089,-0.005329157,-0.002130561,0.006571283,-0.035927,0.000207463,0.000207448,0.000207301,0.000205829,0.000191461,7.65447E-05,-0.000236086,-0.000389867,,,,,,,,
122,2/1/40,0.01855096,0.018550598,0.018546984,0.018510995,0.018166378,0.015832854,0.012006017,0.013139,0.000243741,0.000243736,0.000243689,0.000243216,0.000238688,0.000208028,0.000157747,0.000144012,,,,,,,,
123,3/1/40,0.010509143,0.010509189,0.010509648,0.010514182,0.010554567,0.010767266,0.011360496,0.013561,0.000142514,0.000142515,0.000142521,0.000142583,0.00014313,0.000146015,0.00015406,0.000159979,,,,,,,,
124,4/1/40,0.003176679,0.003177023,0.003180447,0.003214468,0.00353513,0.005649766,0.010291697,-0.004478,-1.42252E-05,-1.42267E-05,-1.4242E-05,-1.43944E-05,-1.58303E-05,-2.52997E-05,-4.60862E-05,-5.61939E-05,,,,,,,,
125,5/1/40,0.012188308,0.012188238,0.012187541,0.012180573,0.012111793,0.011600487,0.010887901,-0.23128,-0.002818912,-0.002818896,-0.002818734,-0.002817123,-0.002801216,-0.002682961,-0.002518154,-0.002513482,,,,,,,,
126,6/1/40,0.004353924,0.004353988,0.004354625,0.004360934,0.004419166,0.004788481,0.005776439,0.083035,0.000361528,0.000361533,0.000361586,0.00036211,0.000366945,0.000397612,0.000479647,0.00052969,,,,,,,,
127,7/1/40,0.004400745,0.004400816,0.004401527,0.004408575,0.004473931,0.004892245,0.005961418,0.03299,0.000145181,0.000145183,0.000145206,0.000145439,0.000147595,0.000161395,0.000196667,0.000217376,,,,,,,,
128,8/1/40,0.003548923,0.003548995,0.003549712,0.003556822,0.003622623,0.004040821,0.005111923,0.035521,0.000126061,0.000126064,0.000126089,0.000126342,0.000128679,0.000143534,0.000181581,0.000204024,,,,,,,,
129,9/1/40,0.007700548,0.007700435,0.007699305,0.00768804,0.007579249,0.006841166,0.005916051,0.014221,0.000109509,0.000109508,0.000109492,0.000109332,0.000107784,9.72882E-05,8.41322E-05,8.38273E-05,,,,,,,,
130,10/1/40,0.008695219,0.008695097,0.008693882,0.008681762,0.008563514,0.007675303,0.006058258,0.041468,0.000360573,0.000360568,0.000360518,0.000360015,0.000355112,0.000318279,0.000251224,0.000236694,,,,,,,,
131,11/1/40,0.014342003,0.014341974,0.01434168,0.014338524,0.014287933,0.013078843,0.007772173,-0.029431,-0.000422099,-0.000422099,-0.00042209,-0.000421997,-0.000420508,-0.000384923,-0.000228743,-0.000153157,,,,,,,,
132,12/1/40,0.004729464,0.00472937,0.00472843,0.004719087,0.004631265,0.004124723,0.003747825,0.002927,1.38431E-05,1.38429E-05,1.38401E-05,1.38128E-05,1.35557E-05,1.20731E-05,1.09699E-05,1.1272E-05,,,,,,,,
133,1/1/41,0.002569531,0.002569548,0.002569718,0.002571388,0.002585654,0.002655663,0.002974255,-0.045455,-0.000116798,-0.000116799,-0.000116807,-0.000116882,-0.000117531,-0.000120713,-0.000135195,-0.000147125,,,,,,,,
134,2/1/41,0.001222484,0.001222478,0.00122242,0.001221846,0.001216403,0.001188239,0.001226979,-0.004629,-5.65888E-06,-5.65885E-06,-5.65858E-06,-5.65593E-06,-5.63073E-06,-5.50036E-06,-5.67969E-06,-5.94178E-06,,,,,,,,
135,3/1/41,0.002871885,0.00287178,0.00287073,0.002860314,0.002763282,0.002187711,0.00123429,0.008772,2.51922E-05,2.51913E-05,2.5182E-05,2.50907E-05,2.42395E-05,1.91906E-05,1.08272E-05,7.3138E-06,,,,,,,,
136,4/1/41,-0.012441927,-0.01244134,-0.012435477,-0.012377131,-0.011821083,-0.008097074,-0.00158977,-0.062052,0.000772046,0.00077201,0.000771646,0.000768026,0.000733522,0.00050244,9.86484E-05,-3.61649E-05,,,,,,,,
137,5/1/41,-0.005408075,-0.005407821,-0.005405291,-0.005380107,-0.005140026,-0.003505323,-0.000351092,0.013184,-7.13001E-05,-7.12967E-05,-7.12634E-05,-7.09313E-05,-6.77661E-05,-4.62142E-05,-4.6288E-06,1.11416E-05,,,,,,,,
138,6/1/41,-3.50E-05,-3.51E-05,-3.52E-05,-3.65E-05,-4.88E-05,-9.91E-05,3.95E-05,0.058851,-2.06242E-06,-2.06321E-06,-2.0711E-06,-2.14936E-06,-2.86939E-06,-5.83132E-06,2.32729E-06,1.07727E-05,,,,,,,,
139,7/1/41,0.001900397,0.001900345,0.001899825,0.001894652,0.00184499,0.001499118,0.000852305,0.056806,0.000107954,0.000107951,0.000107921,0.000107628,0.000104806,8.51589E-05,4.8416E-05,3.55909E-05,,,,,,,,
140,8/1/41,0.005898455,0.005898236,0.005896044,0.005874208,0.005664205,0.004184075,0.001357968,-0.001213,-7.15483E-06,-7.15456E-06,-7.1519E-06,-7.12541E-06,-6.87068E-06,-5.07528E-06,-1.64722E-06,-4.25682E-07,,,,,,,,
141,9/1/41,0.009471221,0.009470806,0.009466661,0.009425412,0.00903222,0.006389311,0.001695306,-0.007451,-7.05701E-05,-7.0567E-05,-7.05361E-05,-7.02287E-05,-6.72991E-05,-4.76068E-05,-1.26317E-05,-7.35041E-07,,,,,,,,
142,10/1/41,-0.004831841,-0.004831344,-0.004826383,-0.004777161,-0.004321154,-0.001863398,-1.85E-05,-0.064602,0.000312147,0.000312115,0.000311794,0.000308614,0.000279155,0.000120379,1.19813E-06,6.7283E-06,,,,,,,,
143,11/1/41,0.000143812,0.000143672,0.00014228,0.00012847,4.41E-07,-0.000764822,-0.002019595,-0.024916,-3.58321E-06,-3.57974E-06,-3.54506E-06,-3.20096E-06,-1.09944E-08,1.90563E-05,5.03202E-05,6.1016E-05,,,,,,,,
144,12/1/41,-0.000342661,-0.000342738,-0.00034351,-0.000351245,-0.000429545,-0.001090918,-0.002520078,-0.038943,1.33442E-05,1.33472E-05,1.33773E-05,1.36785E-05,1.67278E-05,4.24836E-05,9.81394E-05,0.000118396,,,,,,,,
145,1/1/42,-0.001979626,-0.001979671,-0.001980123,-0.001984647,-0.00202989,-0.002406048,-0.00327899,0.022076,-4.37022E-05,-4.37032E-05,-4.37132E-05,-4.38131E-05,-4.48118E-05,-5.31159E-05,-7.2387E-05,-8.00354E-05,,,,,,,,
146,2/1/42,-0.002121125,-0.002121175,-0.002121678,-0.002126701,-0.002176632,-0.002582358,-0.003504769,-0.017747,3.76436E-05,3.76445E-05,3.76534E-05,3.77426E-05,3.86287E-05,4.58291E-05,6.21991E-05,6.86214E-05,,,,,,,,
147,3/1/42,-0.003993777,-0.00399377,-0.003993698,-0.003993001,-0.003988105,-0.004020627,-0.004306464,-0.064168,0.000256273,0.000256272,0.000256268,0.000256223,0.000255909,0.000257996,0.000276337,0.000286648,,,,,,,,
148,4/1/42,-0.007497297,-0.007497195,-0.007496184,-0.007486133,-0.007391432,-0.006787574,-0.005794676,-0.038088,0.000285557,0.000285553,0.000285515,0.000285132,0.000281525,0.000258525,0.000220708,0.000208586,,,,,,,,
149,5/1/42,-0.013442357,-0.013441944,-0.013437816,-0.013396756,-0.013007279,-0.010459151,-0.006163107,0.070039,-0.000941489,-0.00094146,-0.000941171,-0.000938295,-0.000911017,-0.000732548,-0.000431658,-0.000333535,,,,,,,,
150,6/1/42,-0.004772297,-0.0047723,-0.004772324,-0.004772531,-0.004771639,-0.004627106,-0.00385901,0.023344,-0.000111405,-0.000111405,-0.000111405,-0.00011141,-0.000111389,-0.000108015,-9.00847E-05,-8.14667E-05,,,,,,,,
